Sub,word_ID_full,topic
conspiracy,1358,740-48-14-1-1
conspiracy,1359,474-24-14-1-1
conspiracy,1360,367-46-2-2-1
conspiracy,1364,687-15-11-1-1
conspiracy,1365,725-77-14-1-1
conspiracy,1366,248-72-1-1-1
conspiracy,1367,203-23-8-2-1
conspiracy,1368,130-72-1-1-1
conspiracy,1370,441-65-6-1-1
conspiracy,1371,596-82-11-1-1
conspiracy,1374,233-33-16-1-1
conspiracy,1377,737-121-18-3-1
conspiracy,1379,94-65-6-1-1
conspiracy,1383,419-110-19-1-1
conspiracy,1385,773-113-6-1-1
conspiracy,1386,663-11-15-1-1
conspiracy,1387,497-118-2-2-1
conspiracy,1388,687-15-11-1-1
conspiracy,1396,699-1-1-1-1
conspiracy,1397,777-62-6-1-1
conspiracy,1399,383-29-13-2-1
conspiracy,1400,190-69-11-1-1
conspiracy,1401,764-91-19-1-1
conspiracy,1402,130-72-1-1-1
conspiracy,1403,439-17-12-3-1
conspiracy,1404,146-44-1-1-1
conspiracy,1405,539-117-12-3-1
conspiracy,1406,62-50-10-1-1
conspiracy,1407,764-91-19-1-1
conspiracy,1408,636-8-7-1-1
conspiracy,1409,464-63-6-1-1
conspiracy,1410,405-59-2-2-1
conspiracy,1411,689-52-6-1-1
conspiracy,1414,217-50-10-1-1
conspiracy,1415,786-50-10-1-1
conspiracy,1420,780-61-1-1-1
conspiracy,1428,389-107-11-1-1
conspiracy,1429,712-7-6-1-1
conspiracy,1430,417-13-9-1-1
conspiracy,1432,176-56-10-1-1
conspiracy,1434,54-44-1-1-1
conspiracy,1435,71-46-2-2-1
conspiracy,1437,424-11-15-1-1
conspiracy,1441,623-61-1-1-1
conspiracy,1457,398-96-6-1-1
conspiracy,1458,334-60-15-1-1
conspiracy,1473,62-50-10-1-1
conspiracy,1476,583-118-2-2-1
conspiracy,1477,461-48-14-1-1
conspiracy,1478,443-103-11-1-1
conspiracy,1480,344-56-10-1-1
conspiracy,1483,317-24-14-1-1
conspiracy,1488,157-42-3-1-1
conspiracy,1493,549-75-16-1-1
conspiracy,1496,778-108-14-1-1
conspiracy,1499,436-29-13-2-1
conspiracy,1500,778-108-14-1-1
conspiracy,1502,603-33-16-1-1
conspiracy,1506,464-63-6-1-1
conspiracy,1507,471-71-13-2-1
conspiracy,1511,220-16-7-1-1
conspiracy,1512,312-57-14-1-1
conspiracy,1513,571-54-13-2-1
conspiracy,1514,572-106-7-1-1
